N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,regs,spills,smem_kb,ms,tflops,status,dflags
4,5,3,1,64,40,2,1,1,252,0,208.125,0.521,2103.0,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,60,2,1,1,227,0,208.125,0.521,2100.34,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,3,1,64,60,2,1,1,252,0,208.125,0.521,2102.5,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,80,2,1,1,227,0,208.125,0.521,2101.52,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,3,1,64,80,2,1,1,252,0,208.125,0.521,2101.45,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,100,2,1,1,227,0,208.125,0.519,2111.23,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,3,1,64,100,2,1,1,252,0,208.125,0.522,2096.78,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,120,2,1,1,227,0,208.125,0.519,2109.25,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,3,1,64,120,2,1,1,252,0,208.125,0.523,2092.0,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,160,2,1,1,227,0,208.125,0.521,2100.98,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,1,64,160,2,1,1,252,0,208.125,0.522,2098.49,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,200,2,1,1,227,0,208.125,0.519,2108.35,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,3,1,64,200,2,1,1,252,0,208.125,0.523,2094.08,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,160,2,1,0,240,0,208.125,0.524,2090.81,VALIDATION_FAILED,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,160,4,0,0,235,0,208.125,0.58,1889.15,VALIDATION_FAILED,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,160,4,0,1,235,0,208.125,0.57,1919.8,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
