
=== WALL TIME ===
label                                             ms    tflops  valid  regs  bars
regs                       96.00           96.00           99.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00          128.00          127.00          128.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00
occ                          n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
smem_wf                    95.8K           95.9K           86.5K          105.6K          105.5K          105.9K           85.6K          105.5K          105.5K          105.6K          105.7K          105.8K          105.5K          106.0K          106.0K           98.4K           86.2K           86.2K           86.2K           84.2K           84.0K           96.4K           84.0K           86.4K           86.2K           98.4K
smem_ld_wf                  2.0K            2.0K            2.1K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.0K            2.1K            2.1K            2.1K            2.0K            2.0K            2.0K            2.0K            2.1K            2.0K            2.0K
smem_st_wf                597.00          593.00          596.00          595.00          595.00          592.00          594.00          594.00          597.00          597.00          593.00          596.00          598.00          595.00          598.00          593.00          592.00          592.00          592.00          603.00          594.00          599.00          596.00          594.00          593.00          595.00
gbl_ld_wf                    n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a

=== FULL METRICS: baselines (cutlass / cublas) ===
metric            cutlass_fc2_fuse  cutlass_fc2_stri   cublas_fc2_gemm   cublas_fc1_gemm
----------------------------------------------------------------------------------------
long_sb                      2.73M             2.43M             2.19M             2.04M
short_sb                    136.3K             30.3K            138.4K            464.4K
wait                        228.1K            141.0K            149.2K            409.4K
barrier                      31.0K             91.8K             62.5K            218.9K
sleeping                      0.00              0.00            228.36            220.81
not_selected                 21.8K             25.7K              2.8K             15.4K
mio_thr                       3.7K              2.2K              5.1K             13.5K
math_thr                      2.6K            588.21             23.6K             57.1K
dram_rd_B                    4.28G             2.85G             2.85G           716.93M
dram_wr_B                    1.40G             1.40G             1.40G             5.64G
dram_rd_sec                133.77M            89.20M            89.20M            22.40M
dram_wr_sec                 43.85M            43.76M            43.73M           176.35M
dram_pct                     41.67             31.63             33.16             37.60
lts_pct                      69.01             65.57             68.05             63.56
lts_sec                    687.31M           632.71M           632.44M           801.90M
lts_rd_sec                 620.02M           565.63M           564.95M           533.51M
lts_wr_sec                  66.84M            66.83M            66.85M           267.36M
lts_hit                      57.34             62.51             62.62             60.68
l1tex_pct                    53.96             52.14             54.73             70.39
sm_pct                       94.30             95.17             98.81             76.61
shared_pct                   92.70             93.83             98.64             73.30
lsu_pct                       5.14              2.06              1.37              4.08
miorq_rd_pct                  5.09              4.66              4.94             12.96
miorq_wr_pct                  5.08              4.65              4.93             12.93
warps_act                     7.50              6.50              6.00              6.00
cyc_act                      1.94M             1.91M             1.82M             2.46M
inst_exec                  163.09M           141.73M            80.02M           248.18M
warps_elig                    0.15              0.14              0.08              0.18
regs                        252.00            186.00            255.00            255.00
occ                            n/a               n/a               n/a               n/a
smem_wf                     60.41M            19.91M            17.65M            70.15M
smem_ld_wf                  37.90M            440.2K            259.2K             1.22M
smem_st_wf                  19.02M            16.50M            16.37M            65.19M
gbl_ld_wf                      n/a               n/a               n/a               n/a
tma_rd_reqs                    n/a               n/a               n/a               n/a
tma_wr_reqs                    n/a               n/a               n/a               n/a
tma_rd_B                       n/a               n/a               n/a               n/a
tma_wr_B                       n/a               n/a               n/a               n/a
