N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,GELU_VARIANT,TMA_RESIDUAL,BATCH_EPILOGUE,GELU_VECTOR_WIDTH,STORE_TIMING,regs,spills,smem_kb,ms,tflops,status,dflags
5,4,3,1,32,0,2,0,1,8,0,3,1,0,0,0,0,32,0,232,0,225.0,3.213,1363.28,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,4,0,1,5,0,0,1,0,0,0,0,32,0,244,0,225.0,3.214,1362.83,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40
5,4,3,1,32,0,2,0,1,8,0,0,1,0,0,0,0,32,0,232,0,225.0,3.215,1362.23,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0
4,4,0,0,32,160,2,1,1,4,0,0,1,0,0,0,0,32,0,242,0,193.0,3.216,1361.86,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=160
5,4,3,1,32,0,2,0,1,5,0,1,1,0,0,0,0,32,0,222,0,225.0,3.216,1362.09,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,2,0,1,6,0,1,1,0,0,0,0,32,0,222,0,225.0,3.216,1361.94,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,2,0,1,8,0,1,1,0,0,0,0,32,0,222,0,225.0,3.216,1361.78,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,2,0,1,8,1,1,1,0,0,0,0,32,0,210,0,225.0,3.216,1361.96,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,0,0,32,0,2,1,1,5,0,0,1,0,0,0,0,32,0,240,0,225.0,3.217,1361.4,OK,-DINTERLEAVE_STRATEGY=0 -DN_STAGES=5 -DSTAGGER_CYCLES=0
5,4,3,0,32,100,4,0,1,5,0,0,1,0,0,0,0,32,0,244,0,225.0,3.22,1360.09,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
5,4,3,1,32,0,1,1,1,5,1,1,1,0,0,0,0,32,0,163,0,225.0,3.221,1359.75,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,5,0,3,1,0,0,0,0,32,0,244,0,225.0,3.221,1359.91,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,0,0,32,0,2,1,1,4,0,0,1,0,0,0,0,32,0,242,0,193.0,3.229,1356.49,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=0
5,4,3,1,32,0,2,0,1,1,0,3,1,0,0,0,0,32,0,214,0,225.0,3.23,1356.15,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,1,32,0,4,0,1,6,0,1,1,0,0,0,0,32,0,230,0,225.0,3.231,1355.6,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,4,0,1,5,0,1,1,0,0,0,0,32,0,230,0,225.0,3.232,1355.02,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,4,0,1,8,0,1,1,0,0,0,0,32,0,230,0,225.0,3.232,1355.01,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,2,0,1,1,0,0,1,0,0,0,0,32,0,214,0,225.0,3.233,1354.59,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0
5,4,3,1,32,0,1,1,1,1,1,0,1,0,0,0,0,32,0,152,0,225.0,3.235,1353.79,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,2,0,1,5,1,0,1,0,0,0,0,32,0,241,0,225.0,3.236,1353.5,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,2,0,1,5,1,3,1,0,0,0,0,32,0,241,0,225.0,3.236,1353.67,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,0,0,32,100,2,1,1,4,0,0,1,0,0,0,0,32,0,242,0,193.0,3.237,1353.09,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=100
5,4,3,1,32,0,2,0,1,2,0,0,1,0,0,0,0,32,0,214,0,225.0,3.237,1353.33,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0
5,4,3,1,32,0,1,1,1,6,1,1,1,0,0,0,0,32,0,163,0,225.0,3.237,1353.16,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,2,0,1,2,0,3,1,0,0,0,0,32,0,214,0,225.0,3.238,1352.86,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,0,32,100,4,0,1,2,4,1,1,0,0,0,0,32,0,190,0,225.0,3.239,1352.17,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,2,0,1,5,1,3,1,0,0,0,0,32,0,242,0,225.0,3.24,1352.04,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,0,1,32,40,2,1,1,4,0,0,1,0,0,0,0,32,0,240,0,193.0,3.241,1351.6,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
5,4,3,1,32,0,1,1,1,1,4,0,1,0,0,0,0,32,0,152,0,225.0,3.241,1351.47,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,2,0,1,5,1,0,1,0,0,0,0,32,0,242,0,225.0,3.241,1351.5,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,2,4,1,1,0,0,0,0,32,0,190,0,225.0,3.241,1351.28,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,1,1,1,2,4,0,1,0,0,0,0,32,0,152,0,225.0,3.246,1349.55,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,1,1,1,2,1,3,1,0,0,0,0,32,0,152,0,225.0,3.248,1348.68,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,8,1,1,1,0,0,0,0,32,0,163,0,225.0,3.248,1348.59,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,2,4,3,1,0,0,0,0,32,0,152,0,225.0,3.249,1348.27,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,4,0,1,5,4,0,1,0,0,0,0,32,0,244,0,225.0,3.255,1345.51,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,4,0,1,5,4,3,1,0,0,0,0,32,0,244,0,225.0,3.255,1345.55,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,4,0,1,5,4,3,1,0,0,0,0,32,0,244,0,225.0,3.255,1345.72,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,4,0,1,8,0,0,1,0,0,0,0,32,0,236,0,225.0,3.258,1344.46,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0
5,4,3,1,32,0,4,0,1,6,0,0,1,0,0,0,0,32,0,236,0,225.0,3.259,1344.06,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0
5,4,3,1,32,0,4,0,1,6,0,3,1,0,0,0,0,32,0,236,0,225.0,3.259,1344.03,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,1,32,0,2,0,1,5,4,1,1,0,0,0,0,32,0,210,0,225.0,3.261,1343.29,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,2,0,1,6,4,1,1,0,0,0,0,32,0,210,0,225.0,3.261,1343.1,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,1,1,1,8,0,1,1,0,0,0,0,32,0,181,0,225.0,3.261,1343.09,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,1,32,0,4,0,1,8,0,3,1,0,0,0,0,32,0,236,0,225.0,3.261,1343.01,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,0,32,100,4,0,1,5,4,0,1,0,0,0,0,32,0,244,0,225.0,3.261,1343.36,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,1,32,0,2,0,1,8,4,1,1,0,0,0,0,32,0,210,0,225.0,3.263,1342.22,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,0,0,32,120,2,1,1,4,0,0,1,0,0,0,0,32,0,242,0,193.0,3.267,1340.55,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=120
5,4,3,1,32,0,1,1,1,5,0,3,1,0,0,0,0,32,0,238,0,225.0,3.267,1340.74,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,1,1,1,5,4,1,1,0,0,0,0,32,0,163,0,225.0,3.271,1339.19,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,1,1,1,1,0,0,0,0,32,0,186,0,225.0,3.272,1338.58,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,5,1,1,1,0,0,0,0,32,0,212,0,225.0,3.273,1338.09,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,6,1,0,1,0,0,0,0,32,0,218,0,225.0,3.273,1338.33,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,8,1,1,1,0,0,0,0,32,0,212,0,225.0,3.276,1337.02,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,6,1,3,1,0,0,0,0,32,0,218,0,225.0,3.276,1337.03,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,8,1,3,1,0,0,0,0,32,0,218,0,225.0,3.276,1337.12,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,8,4,1,1,0,0,0,0,32,0,163,0,225.0,3.277,1336.41,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,4,0,1,6,1,1,1,0,0,0,0,32,0,212,0,225.0,3.277,1336.62,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,4,0,1,8,1,0,1,0,0,0,0,32,0,218,0,225.0,3.277,1336.69,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,1,0,3,1,0,0,0,0,32,0,175,0,225.0,3.278,1336.02,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,0,32,100,1,1,1,1,4,0,1,0,0,0,0,32,0,152,0,225.0,3.278,1336.29,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,1,1,1,2,0,1,1,0,0,0,0,32,0,168,0,225.0,3.279,1335.95,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=1
5,4,3,0,32,100,4,0,1,8,1,1,1,0,0,0,0,32,0,212,0,225.0,3.279,1335.64,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,2,0,0,1,0,0,0,0,32,0,175,0,225.0,3.28,1335.4,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0
5,4,3,0,32,40,4,0,1,6,1,0,1,0,0,0,0,32,0,218,0,225.0,3.281,1335.02,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,8,1,3,1,0,0,0,0,32,0,218,0,225.0,3.281,1335.17,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,8,1,0,1,0,0,0,0,32,0,218,0,225.0,3.282,1334.57,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=8 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,100,2,0,1,2,1,1,1,0,0,0,0,32,0,186,0,225.0,3.282,1334.39,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,1,1,3,1,0,0,0,0,32,0,152,0,225.0,3.283,1334.03,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,6,0,3,1,0,0,0,0,32,0,189,0,225.0,3.283,1334.02,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
5,4,3,0,32,40,1,1,1,2,4,3,1,0,0,0,0,32,0,152,0,225.0,3.283,1334.16,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,2,0,1,1,4,1,1,0,0,0,0,32,0,186,0,225.0,3.283,1334.27,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,1,1,1,2,4,0,1,0,0,0,0,32,0,152,0,225.0,3.283,1334.0,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,4,0,1,5,1,1,1,0,0,0,0,32,0,212,0,225.0,3.283,1334.16,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,6,1,3,1,0,0,0,0,32,0,218,0,225.0,3.285,1333.26,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,1,1,1,2,0,1,1,0,0,0,0,32,0,167,0,225.0,3.286,1332.88,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
5,4,3,0,32,40,1,1,1,5,0,0,1,0,0,0,0,32,0,239,0,225.0,3.286,1332.89,OK,-DINTERLEAVE_STRATEGY=3 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40
5,4,3,1,32,0,1,1,1,5,4,1,1,0,0,0,0,32,0,163,0,225.0,3.287,1332.72,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
5,4,3,0,32,100,4,0,1,6,1,1,1,0,0,0,0,32,0,212,0,225.0,3.287,1332.69,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=6 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
5,4,3,1,32,0,2,0,1,5,4,0,1,0,0,0,0,32,0,242,0,225.0,3.288,1332.06,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
5,4,3,0,32,40,1,1,1,1,1,0,1,0,0,0,0,32,0,152,0,225.0,3.288,1332.14,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
5,4,3,0,32,40,4,0,1,2,1,0,1,0,0,0,0,32,0,198,0,225.0,3.289,1331.86,OK,-DINTERLEAVE_STRATEGY=3 -DK_LOOP_UNROLL=2 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=40 -DW0_LOOP_UNROLL=1
