N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,regs,spills,smem_kb,ms,tflops,status,dflags
4,5,0,1,64,0,2,1,1,255,0,208.125,0.558,1962.0,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
3,5,2,0,32,80,2,1,1,205,0,176.125,0.559,1958.15,OK,-DNUM_EPI_WARPS=5 -DN_STAGES=3
4,5,0,0,64,0,2,1,1,255,0,208.125,0.559,1958.89,OK,-DINTERLEAVE_STRATEGY=0 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
3,4,2,0,32,80,2,1,1,189,0,160.125,0.56,1956.07,OK,-DN_STAGES=3
4,5,1,1,64,80,4,0,1,235,0,208.125,0.569,1924.57,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,80,2,0,0,240,0,208.125,0.571,1917.29,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSNAKE_ORDER=0 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,80,2,0,1,240,0,208.125,0.573,1910.47,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSNAKE_ORDER=0 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,80,4,0,0,235,0,208.125,0.578,1893.03,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,80,1,0,1,248,0,208.125,0.578,1894.18,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DTMEM_LOAD_WIDTH=64
4,5,1,1,64,80,1,0,0,248,0,208.125,0.589,1858.2,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DTMEM_LOAD_WIDTH=64
