N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,regs,spills,smem_kb,ms,tflops,status,dflags
5,4,2,1,32,200,2,1,0,4,1,0,1,0,254,0,224.125,2.38,1840.42,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,1,0,6,0,0,1,0,168,0,224.125,2.38,1840.7,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,1,1,6,4,0,1,0,193,0,224.125,2.38,1840.44,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,6,0,3,1,0,217,0,224.125,2.38,1840.31,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,4,1,0,4,1,3,1,0,255,0,224.125,2.381,1839.93,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,6,0,0,1,0,217,0,224.125,2.382,1839.01,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,0,0,6,0,3,1,0,217,0,224.125,2.382,1839.05,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,0,1,2,0,0,1,0,217,0,224.125,2.382,1838.8,OK,-DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,4,0,0,4,1,0,1,0,255,0,224.125,2.383,1838.04,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,1,6,4,3,1,0,193,0,224.125,2.383,1838.02,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,1,8,4,3,1,0,193,0,224.125,2.383,1837.71,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,8,4,3,1,0,193,0,224.125,2.384,1837.1,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,8,0,0,1,0,217,0,224.125,2.384,1836.94,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,0,0,6,4,0,1,0,193,0,224.125,2.385,1836.28,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,8,0,3,1,0,217,0,224.125,2.385,1836.3,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,0,1,8,0,3,1,0,217,0,224.125,2.385,1836.31,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,1,0,0,4,1,3,1,0,214,0,224.125,2.386,1835.42,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,1,4,1,0,1,0,254,0,224.125,2.386,1836.04,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,8,4,0,1,0,193,0,224.125,2.387,1834.76,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,0,0,8,4,0,1,0,229,0,224.125,2.387,1834.98,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,2,0,3,1,0,217,0,224.125,2.387,1835.11,OK,-DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,1,0,1,6,4,3,1,0,145,0,224.125,2.388,1834.07,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,6,0,0,1,0,217,0,224.125,2.389,1833.07,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,1,0,6,0,3,1,0,217,0,224.125,2.39,1832.92,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,0,1,2,0,3,1,0,217,0,224.125,2.39,1832.68,OK,-DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,1,1,8,0,3,1,0,217,0,224.125,2.391,1831.56,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,1,0,6,0,0,1,0,217,0,224.125,2.392,1831.34,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,4,1,1,4,1,3,1,0,255,0,224.125,2.392,1830.84,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,2,4,3,1,0,193,0,224.125,2.393,1830.04,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,0,6,0,0,1,0,168,0,224.125,2.393,1830.6,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,1,1,6,4,3,1,0,193,0,224.125,2.393,1830.27,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,8,4,0,1,0,193,0,224.125,2.394,1829.25,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,0,8,4,0,1,0,145,0,224.125,2.395,1829.08,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,1,0,0,1,0,217,0,224.125,2.396,1827.87,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,1,1,0,2,0,3,1,0,168,0,224.125,2.396,1827.85,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,0,0,6,4,3,1,0,193,0,224.125,2.396,1828.14,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,1,0,8,1,3,1,0,229,0,224.125,2.396,1827.69,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,0,6,4,0,1,0,193,0,224.125,2.397,1827.03,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,1,6,4,0,1,0,193,0,224.125,2.397,1827.41,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,8,0,0,1,0,217,0,224.125,2.397,1827.48,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,0,0,8,1,0,1,0,193,0,224.125,2.398,1826.82,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,0,0,8,1,0,1,0,229,0,224.125,2.398,1826.22,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,1,0,0,6,4,3,1,0,145,0,224.125,2.399,1825.5,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,0,8,4,3,1,0,145,0,224.125,2.399,1825.61,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,1,0,3,1,0,168,0,224.125,2.399,1825.77,OK,-DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,4,1,1,4,1,0,1,0,255,0,224.125,2.399,1825.83,OK,-DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,2,0,3,1,0,217,0,224.125,2.4,1825.35,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,1,0,8,0,3,1,0,217,0,224.125,2.4,1824.72,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,4,0,1,2,4,0,1,0,229,0,224.125,2.4,1825.22,OK,-DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,6,4,0,1,0,145,0,224.125,2.4,1824.74,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,1,8,0,0,1,0,217,0,224.125,2.4,1825.22,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,4,0,1,6,4,3,1,0,229,0,224.125,2.401,1824.54,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,1,8,4,0,1,0,145,0,224.125,2.401,1824.59,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,0,1,8,4,3,1,0,229,0,224.125,2.401,1823.93,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,2,0,0,1,0,217,0,224.125,2.402,1823.86,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,1,1,0,6,0,3,1,0,168,0,224.125,2.402,1823.44,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,4,0,0,8,4,3,1,0,229,0,224.125,2.402,1823.2,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,6,1,3,1,0,193,0,224.125,2.402,1823.46,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,0,2,0,0,1,0,217,0,224.125,2.403,1822.59,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,1,1,2,4,0,1,0,193,0,224.125,2.403,1822.96,OK,-DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,8,0,3,1,0,168,0,224.125,2.403,1822.7,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,1,1,8,1,0,1,0,193,0,224.125,2.403,1822.52,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,8,0,0,1,0,217,0,224.125,2.404,1821.87,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,4,1,0,8,4,0,1,0,229,0,224.125,2.404,1821.78,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,1,0,3,1,0,217,0,224.125,2.404,1822.35,OK,-DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,4,1,1,6,4,0,1,0,229,0,224.125,2.404,1822.13,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,2,4,0,1,0,193,0,224.125,2.405,1821.57,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,1,6,0,0,1,0,168,0,224.125,2.405,1821.25,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,1,0,1,8,4,3,1,0,145,0,224.125,2.405,1821.18,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,1,8,0,0,1,0,168,0,224.125,2.405,1821.1,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,0,1,8,1,3,1,0,193,0,224.125,2.405,1821.55,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,0,1,8,4,0,1,0,229,0,224.125,2.405,1821.02,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,0,6,4,3,1,0,145,0,224.125,2.406,1820.38,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,1,0,6,4,3,1,0,229,0,224.125,2.406,1820.38,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,1,0,8,1,0,1,0,229,0,224.125,2.406,1820.82,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,2,4,0,1,0,193,0,224.125,2.407,1819.58,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,0,6,1,0,1,0,193,0,224.125,2.407,1819.44,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,0,6,1,3,1,0,193,0,224.125,2.407,1819.99,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,4,1,1,6,1,0,1,0,229,0,224.125,2.407,1819.49,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,0,1,8,4,0,1,0,193,0,224.125,2.407,1819.9,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,0,8,4,3,1,0,193,0,224.125,2.408,1818.65,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,0,1,1,0,0,1,0,217,0,224.125,2.408,1818.74,OK,-DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,2,0,1,1,4,3,1,0,193,0,224.125,2.408,1819.29,OK,-DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,1,1,2,0,0,1,0,168,0,224.125,2.408,1819.18,OK,-DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,1,1,1,6,0,3,1,0,168,0,224.125,2.408,1818.65,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,4,1,1,6,4,3,1,0,229,0,224.125,2.408,1818.81,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,2,1,1,8,4,0,1,0,193,0,224.125,2.408,1818.98,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,4,1,1,8,1,3,1,0,229,0,224.125,2.408,1818.72,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
5,4,2,1,32,200,2,1,0,1,0,0,1,0,217,0,224.125,2.409,1818.25,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DN_STAGES=5 -DSTAGGER_CYCLES=200
5,4,2,1,32,200,4,1,0,2,4,3,1,0,229,0,224.125,2.409,1818.28,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
5,4,2,1,32,200,1,0,0,8,0,3,1,0,168,0,224.125,2.409,1818.37,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DN_STAGES=5 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
5,4,2,1,32,200,2,0,1,6,1,0,1,0,193,0,224.125,2.409,1818.14,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DN_STAGES=5 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=1
