N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,regs,spills,smem_kb,ms,tflops,status,dflags
4,4,2,1,32,160,4,0,0,6,4,3,1,0,222,0,192.125,0.54,2027.34,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,0,8,0,1,1,0,214,0,192.125,0.54,2027.16,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,4,0,0,8,4,1,1,0,214,0,192.125,0.54,2029.2,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,1,6,0,0,1,0,222,0,192.125,0.54,2028.54,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,0,1,6,4,0,1,0,222,0,192.125,0.54,2028.7,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,3,0,32,100,2,1,1,4,0,0,1,0,209,0,192.125,0.541,2025.68,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=100
4,4,3,0,32,160,2,1,1,4,0,0,1,0,209,0,192.125,0.541,2023.29,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,0,0,8,0,0,1,0,255,0,192.125,0.541,2025.66,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,0,1,6,4,1,1,0,214,0,192.125,0.541,2025.59,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,1,6,4,3,1,0,222,0,192.125,0.541,2025.12,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,3,0,32,40,2,1,1,4,0,0,1,0,209,0,192.125,0.542,2018.77,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=40
4,4,3,0,32,60,2,1,1,4,0,0,1,0,209,0,192.125,0.542,2018.49,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=60
4,4,3,1,32,60,2,1,1,4,0,0,1,0,210,0,192.125,0.542,2019.48,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,2,1,32,160,4,0,0,6,4,0,1,0,222,0,192.125,0.542,2020.45,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,0,6,0,3,1,0,222,0,192.125,0.542,2019.64,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,4,0,0,8,0,3,1,0,255,0,192.125,0.542,2020.44,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,4,0,0,8,4,3,1,0,255,0,192.125,0.542,2021.21,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,1,4,0,0,1,0,255,0,192.125,0.542,2018.8,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,0,1,4,0,1,1,0,214,0,192.125,0.542,2020.66,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,4,0,1,4,0,3,1,0,255,0,192.125,0.542,2019.95,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,4,0,1,8,0,0,1,0,255,0,192.125,0.542,2020.74,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,0,1,8,0,3,1,0,255,0,192.125,0.542,2018.85,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,4,0,1,8,4,3,1,0,255,0,192.125,0.542,2019.14,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,3,1,32,80,2,1,1,4,0,0,1,0,210,0,192.125,0.543,2015.1,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1
4,4,3,1,32,160,2,1,1,4,0,0,1,0,210,0,192.125,0.543,2014.97,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,0,0,4,0,0,1,0,255,0,192.125,0.543,2018.05,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,0,0,4,0,3,1,0,255,0,192.125,0.543,2017.42,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,4,0,0,6,4,1,1,0,214,0,192.125,0.543,2017.33,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,0,8,4,0,1,0,255,0,192.125,0.543,2015.69,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,3,1,32,100,2,1,1,4,0,0,1,0,210,0,192.125,0.544,2012.72,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100
4,4,3,1,32,200,2,1,1,4,0,0,1,0,210,0,192.125,0.544,2011.78,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,2,1,32,160,4,0,0,4,4,0,1,0,255,0,192.125,0.544,2011.77,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,0,4,0,1,1,0,214,0,192.125,0.544,2012.01,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,4,0,1,4,4,1,1,0,214,0,192.125,0.544,2011.68,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,1,4,4,3,1,0,255,0,192.125,0.544,2012.3,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,3,0,32,80,2,1,1,4,0,0,1,0,209,0,192.125,0.545,2008.58,OK,-DINTERLEAVE_STRATEGY=3
4,4,3,0,32,200,2,1,1,4,0,0,1,0,209,0,192.125,0.545,2008.39,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=200
4,4,3,1,32,0,2,1,1,4,0,0,1,0,209,0,192.125,0.545,2008.95,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,3,1,32,120,2,1,1,4,0,0,1,0,210,0,192.125,0.545,2009.17,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=120
4,4,2,1,32,160,4,0,0,4,4,1,1,0,214,0,192.125,0.545,2008.29,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,0,4,4,3,1,0,255,0,192.125,0.545,2009.87,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,1,4,4,0,1,0,255,0,192.125,0.545,2009.04,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,0,1,8,4,0,1,0,255,0,192.125,0.545,2009.77,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,3,0,32,120,2,1,1,4,0,0,1,0,209,0,192.125,0.546,2003.88,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=120
4,4,3,1,32,40,2,1,1,4,0,0,1,0,210,0,192.125,0.546,2007.08,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,3,0,32,0,2,1,1,4,0,0,1,0,208,0,192.125,0.549,1994.15,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=0
4,4,0,0,32,60,2,1,1,4,0,0,1,0,208,0,192.125,0.555,1972.79,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=60
4,4,0,0,32,120,2,1,1,4,0,0,1,0,208,0,192.125,0.555,1971.41,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=120
4,4,0,0,32,160,2,1,1,4,0,0,1,0,208,0,192.125,0.555,1971.23,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=160
4,4,0,0,32,200,2,1,1,4,0,0,1,0,208,0,192.125,0.555,1973.5,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=200
4,4,0,0,32,80,2,1,1,4,0,0,1,0,208,0,192.125,0.556,1969.84,OK,-DINTERLEAVE_STRATEGY=0
4,4,0,0,32,100,2,1,1,4,0,0,1,0,208,0,192.125,0.556,1968.47,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=100
4,4,0,1,32,0,2,1,1,4,0,0,1,0,207,0,192.125,0.556,1967.7,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,0,1,32,40,2,1,1,4,0,0,1,0,208,0,192.125,0.556,1967.98,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,0,1,32,120,2,1,1,4,0,0,1,0,208,0,192.125,0.556,1967.98,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=120
4,4,0,0,32,0,2,1,1,4,0,0,1,0,207,0,192.125,0.557,1965.27,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=0
4,4,0,0,32,40,2,1,1,4,0,0,1,0,208,0,192.125,0.557,1965.47,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=40
4,4,0,1,32,60,2,1,1,4,0,0,1,0,208,0,192.125,0.557,1964.65,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,0,1,32,80,2,1,1,4,0,0,1,0,208,0,192.125,0.557,1966.89,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1
4,4,0,1,32,100,2,1,1,4,0,0,1,0,208,0,192.125,0.557,1965.87,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100
4,4,0,1,32,160,2,1,1,4,0,0,1,0,208,0,192.125,0.557,1966.25,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,0,1,32,200,2,1,1,4,0,0,1,0,208,0,192.125,0.558,1962.63,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,2,1,32,160,2,0,0,4,4,1,1,0,166,0,192.125,0.57,1921.64,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,6,4,0,1,0,175,0,192.125,0.57,1922.73,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,4,0,0,1,0,210,0,192.125,0.573,1909.73,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,0,0,4,4,0,1,0,210,0,192.125,0.573,1910.03,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
3,4,2,0,32,80,2,1,1,4,0,0,1,0,154,0,160.125,0.575,1905.43,OK,-DN_STAGES=3
4,4,2,1,32,160,2,0,1,6,0,3,1,0,175,0,192.125,0.577,1898.64,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,0,0,6,0,3,1,0,175,0,192.125,0.578,1895.52,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,0,0,8,0,3,1,0,211,0,192.125,0.579,1892.35,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,0,0,6,4,3,1,0,175,0,192.125,0.58,1886.77,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,6,4,3,1,0,175,0,192.125,0.58,1888.12,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,8,4,1,1,0,166,0,192.125,0.58,1889.22,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,6,4,1,1,0,166,0,192.125,0.581,1883.32,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,4,4,3,1,0,210,0,192.125,0.581,1883.82,OK,-DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,8,0,1,1,0,166,0,192.125,0.581,1883.5,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,0,1,8,0,0,1,0,211,0,192.125,0.582,1882.24,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,0,0,8,0,0,1,0,211,0,192.125,0.583,1878.41,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,0,1,4,0,1,1,0,166,0,192.125,0.584,1876.0,OK,-DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,0,1,8,4,0,1,0,211,0,192.125,0.584,1874.66,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,8,4,0,1,0,211,0,192.125,0.585,1871.15,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,8,4,3,1,0,211,0,192.125,0.585,1873.31,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,6,0,1,1,0,166,0,192.125,0.585,1871.84,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,0,1,6,4,1,1,0,166,0,192.125,0.585,1870.53,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,4,4,3,1,0,210,0,192.125,0.586,1869.71,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,8,4,3,1,0,211,0,192.125,0.586,1868.85,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,4,0,3,1,0,210,0,192.125,0.587,1864.07,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,0,0,8,4,1,1,0,166,0,192.125,0.587,1866.95,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,4,4,1,1,0,166,0,192.125,0.587,1863.87,OK,-DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,4,0,1,1,0,166,0,192.125,0.589,1859.59,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,0,0,6,4,0,1,0,175,0,192.125,0.589,1858.88,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,1,8,0,3,1,0,211,0,192.125,0.589,1859.02,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,0,1,4,4,0,1,0,210,0,192.125,0.59,1855.66,OK,-DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,0,0,6,0,1,1,0,166,0,192.125,0.591,1854.35,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,0,1,4,0,0,1,0,210,0,192.125,0.591,1853.01,OK,-DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,0,0,6,0,0,1,0,175,0,192.125,0.592,1848.72,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,0,0,8,0,1,1,0,166,0,192.125,0.593,1847.86,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,0,1,4,0,3,1,0,210,0,192.125,0.593,1847.4,OK,-DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,0,1,6,0,0,1,0,175,0,192.125,0.594,1844.81,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,1,1,1,4,4,0,1,0,178,0,192.125,0.62,1766.55,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,1,1,1,8,0,3,1,0,181,0,192.125,0.621,1762.96,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,1,1,0,4,4,1,1,0,134,0,192.125,0.623,1756.39,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,1,1,1,4,0,3,1,0,178,0,192.125,0.623,1758.03,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,1,1,0,4,4,0,1,0,179,0,192.125,0.624,1753.8,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,1,1,0,6,0,3,1,0,149,0,192.125,0.624,1754.02,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,1,1,1,4,0,1,1,0,134,0,192.125,0.624,1753.46,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,1,1,0,8,4,3,1,0,179,0,192.125,0.625,1752.38,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,1,1,1,4,0,0,1,0,178,0,192.125,0.625,1750.9,OK,-DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,1,1,0,4,4,3,1,0,179,0,192.125,0.626,1750.44,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,1,1,0,4,0,0,1,0,179,0,192.125,0.627,1745.13,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=160
