
=== WALL TIME ===
label                                             ms    tflops  valid  regs  bars
occ                          n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
smem_wf                   311.0K          309.8K          311.1K          309.8K          311.1K          309.8K          311.1K          309.8K          311.1K          310.0K          311.1K          309.8K          311.1K          309.9K          311.1K          309.8K          311.1K          309.8K          311.1K          309.9K          311.1K          309.8K          465.1K          464.9K          311.3K          310.0K          311.0K          309.9K          311.0K          309.8K          311.1K          309.9K          311.0K          309.9K          311.0K          309.8K          311.1K          310.2K          311.0K          309.8K
smem_ld_wf                  1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K            1.9K            1.6K
smem_st_wf                593.00          592.00          601.00          596.00          593.00          593.00          594.00          592.00          593.00          592.00          593.00          592.00          593.00          592.00          593.00          593.00          592.00          593.00          593.00          592.00          595.00          592.00          594.00          592.00          593.00          595.00          593.00          592.00          595.00          592.00          592.00          592.00          593.00          592.00          593.00          592.00          592.00          592.00          594.00          592.00
gbl_ld_wf                    n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a

=== FULL METRICS: fc2 pk=p mode=fused ===
metric                 checkered    checkered_e2         default            dg10         dg10_e2            dg12         dg12_e2            dg14         dg14_e2            dg16         dg16_e2             dg2            dg20         dg20_e2            dg24         dg24_e2          dg2_e2             dg3            dg32         dg32_e2          dg3_e2             dg4          dg4_e2             dg6          dg6_e2         dgsnake      dgsnake_e2       dgswizzle    dgswizzle_e2         hilbert        kstagger       kstagger2    kstagger2_e2       kstagger3          ncycle       ncycle_e2           nflat        nflat_e2           nlock        nlock_e2          nsnake       nsnake_e2        rowmajor     rowmajor_e2          zigzag       zigzag_e2          zorder       zorder_e2
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
long_sb                    2.06M           1.29M           2.18M           2.06M           1.29M           2.06M           1.29M           2.04M           1.28M           2.04M           1.28M           2.07M           2.09M           1.31M           2.04M           1.28M           1.31M           2.05M           2.06M           1.30M           1.28M           2.05M           1.28M           2.07M           1.30M           2.02M           1.27M           2.03M           1.27M           2.08M           2.17M           2.16M           1.37M           2.17M           2.09M           1.31M           2.09M           1.30M           2.08M           1.30M           2.09M           1.31M           2.14M           1.36M           2.12M           1.34M           2.02M           1.27M
short_sb                  178.7K           98.0K          163.1K          184.3K           97.0K          183.4K           97.4K          186.2K           99.9K          186.3K          100.1K          181.9K          181.3K           95.3K          185.1K          100.1K           94.4K          185.9K          184.7K           97.8K           99.3K          184.2K           98.6K          180.9K           96.4K          186.9K          101.0K          187.0K          101.3K          175.3K          162.2K          163.2K           84.4K          163.3K          179.9K           98.6K          180.1K           97.9K          174.1K           92.8K          180.3K           97.2K          169.8K           88.2K          170.9K           88.3K          179.8K           93.2K
wait                      386.5K          363.7K          384.5K          401.1K          372.8K          401.2K          372.8K          401.3K          372.8K          401.0K          372.8K          399.3K          401.3K          372.8K          401.1K          372.8K          370.8K          401.1K          401.1K          372.8K          372.8K          401.1K          372.8K          401.3K          372.8K          406.9K          376.8K          401.1K          372.8K          418.8K          382.9K          383.6K          357.8K          382.9K          386.7K          363.7K          391.6K          366.8K          392.6K          367.7K          388.0K          364.7K          382.9K          360.9K          387.7K          364.4K          422.4K          387.9K
barrier                   267.3K          246.4K          275.4K          269.8K          248.3K          270.1K          248.9K          268.4K          246.6K          268.6K          247.9K          270.5K          271.5K          250.7K          268.7K          247.7K          249.2K          269.0K          269.9K          249.0K          248.1K          269.2K          248.3K          270.1K          249.1K          267.9K          247.7K          268.1K          247.6K          270.0K          276.4K          275.9K          253.6K          276.8K          270.7K          248.7K          270.8K          248.3K          267.7K          246.5K          270.9K          248.5K          272.1K          251.7K          271.4K          250.8K          267.2K          245.3K
sleeping                   19.7K           18.7K           21.9K           20.2K           20.9K           20.3K           20.8K           19.3K           18.9K           19.5K           20.0K           20.1K           20.9K           21.6K           19.6K           19.9K           20.5K           20.0K           20.1K           20.7K           20.1K           19.8K           20.6K           20.6K           21.0K           19.0K           19.3K           19.0K           19.5K           17.9K           22.1K           22.3K           23.6K           22.5K           21.2K           19.9K           20.7K           19.6K           20.1K           19.4K           20.7K           20.3K           21.4K           22.0K           21.1K           21.9K           17.4K           17.8K
not_selected                7.1K            6.9K            6.7K            7.9K            7.7K            7.9K            7.6K            7.8K            7.4K            7.8K            7.5K            7.9K            7.9K            7.5K            7.9K            7.6K            7.3K            7.9K            7.9K            7.7K            7.7K            7.9K            7.6K            7.9K            7.6K            8.1K            7.5K            7.8K            7.5K            8.9K            6.8K            6.7K            7.0K            6.8K            7.2K            7.1K            7.5K            7.4K            7.3K            7.4K            7.3K            7.1K            7.2K            6.9K            7.2K            6.9K            7.6K            7.4K
mio_thr                    17.74           17.64           17.67           17.73           17.69           17.84           17.70           17.62           17.71           17.74           17.69           18.55           17.80           17.66           17.67           17.73           17.68           17.71           17.77           17.69           17.59           17.71           17.58           17.73           17.61           17.80           17.64           17.69           17.74           66.98           17.73           17.61           17.64           17.65           17.65           17.67           17.78           17.66           17.90           17.69           17.74           17.66           17.71           17.59           17.81           17.65           17.91           17.60
math_thr                    2.5K            2.2K            2.2K            2.9K            2.6K            2.9K            2.6K            3.0K            2.4K            2.9K            2.6K            2.9K            3.0K            2.5K            2.9K            2.6K            2.3K            2.9K            2.9K            2.6K            2.7K            2.9K            2.6K            3.0K            2.6K            3.2K            2.6K            2.9K            2.6K            3.7K            2.3K            2.3K            2.3K            2.3K            2.6K            2.2K            2.9K            2.5K            2.6K            2.4K            2.7K            2.3K            2.6K            2.0K            2.6K            2.1K            2.7K            2.5K
dram_rd_B                  5.29G           5.43G           6.52G           5.91G           5.90G           6.10G           6.00G           5.61G           5.60G           5.74G           5.57G           5.99G           6.28G           6.28G           5.73G           5.95G           6.00G           5.70G           6.26G           6.13G           5.75G           6.03G           5.97G           5.94G           6.14G           5.38G           5.35G           5.47G           5.38G           5.75G           6.91G           6.63G           6.80G           6.91G           5.52G           5.54G           5.51G           5.50G           5.92G           6.01G           5.54G           5.53G           5.95G           6.61G           6.01G           6.41G           5.57G           5.59G
dram_wr_B                  1.42G           1.41G           1.43G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G           1.41G           1.45G           1.43G           1.43G           1.42G           1.43G           1.42G           1.41G           1.42G           1.41G           1.40G           1.40G           1.42G           1.41G           1.42G           1.42G           1.42G           1.42G           1.42G           1.42G
dram_rd_sec              165.35M         169.61M         203.83M         184.84M         184.30M         190.69M         187.57M         175.32M         174.85M         179.51M         174.20M         187.12M         196.11M         196.32M         178.94M         186.00M         187.40M         178.17M         195.52M         191.41M         179.56M         188.51M         186.47M         185.47M         191.81M         168.28M         167.22M         170.79M         168.09M         179.83M         215.91M         207.11M         212.56M         215.88M         172.39M         173.20M         172.29M         171.72M         184.92M         187.93M         173.17M         172.84M         185.87M         206.63M         187.79M         200.16M         174.20M         174.57M
dram_wr_sec               44.37M          44.21M          44.58M          44.49M          44.32M          44.49M          44.29M          44.40M          44.25M          44.39M          44.24M          44.43M          44.52M          44.37M          44.41M          44.25M          44.27M          44.48M          44.46M          44.30M          44.33M          44.46M          44.31M          44.46M          44.31M          44.36M          44.23M          44.37M          44.22M          45.42M          44.58M          44.59M          44.42M          44.59M          44.24M          44.10M          44.25M          44.10M          43.90M          43.75M          44.24M          44.10M          44.48M          44.30M          44.48M          44.30M          44.45M          44.28M
dram_pct                   49.55           50.38           55.77           53.81           53.42           54.92           53.97           51.90           51.88           52.67           51.17           54.14           55.62           55.74           52.62           53.74           54.11           52.42           56.05           54.74           52.45           54.51           53.72           53.45           54.49           50.17           49.58           50.66           49.82           51.64           57.95           56.24           57.05           58.18           50.72           50.90           50.77           50.82           53.61           54.18           50.86           51.04           53.28           57.95           53.73           56.36           51.29           51.48
lts_pct                    67.69           65.37           71.57           73.35           72.39           72.77           71.86           71.16           69.04           70.21           69.60           73.17           73.04           72.77           70.74           69.99           71.70           72.80           72.56           71.27           71.76           71.16           70.78           73.04           72.00           67.62           66.41           67.78           66.54           72.73           72.61           72.15           72.07           72.79           72.23           72.21           74.55           74.85           73.56           71.26           72.37           72.71           71.52           71.49           72.22           71.12           73.32           72.52
lts_sec                  676.05M         658.22M         751.38M         739.68M         737.07M         739.60M         734.32M         703.11M         691.19M         702.66M         698.06M         741.58M         751.36M         749.64M         711.86M         707.78M         735.00M         729.13M         734.86M         727.21M         723.49M         713.74M         715.82M         740.94M         744.28M         674.31M         670.44M         677.02M         666.86M         772.55M         765.19M         764.24M         761.53M         764.06M         706.47M         704.97M         719.74M         719.68M         737.98M         720.51M         705.60M         705.37M         743.78M         726.32M         743.76M         728.00M         739.20M         733.21M
lts_rd_sec               607.93M         590.64M         683.14M         671.60M         669.34M         671.58M         666.54M         634.98M         623.33M         634.77M         630.32M         673.53M         683.27M         681.94M         643.76M         639.94M         667.16M         661.07M         666.76M         659.45M         655.75M         645.69M         648.07M         672.88M         676.60M         606.35M         602.83M         608.92M         599.02M         679.22M         696.95M         696.00M         693.72M         695.85M         638.33M         637.07M         651.73M         651.67M         669.88M         652.69M         637.34M         637.45M         675.70M         658.54M         675.68M         660.08M         671.12M         665.37M
lts_wr_sec                67.50M          67.24M          67.51M          67.51M          67.24M          67.50M          67.24M          67.52M          67.24M          67.51M          67.24M          67.51M          67.52M          67.25M          67.50M          67.24M          67.24M          67.51M          67.52M          67.24M          67.25M          67.50M          67.24M          67.50M          67.24M          67.51M          67.24M          67.51M          67.24M          92.81M          67.51M          67.51M          67.24M          67.51M          67.51M          67.24M          67.51M          67.23M          67.51M          67.25M          67.51M          67.25M          67.51M          67.24M          67.50M          67.24M          67.49M          67.24M
lts_hit                    51.23           49.48           46.22           49.79           49.40           49.00           49.23           50.29           49.73           49.86           50.66           49.53           48.25           48.01           50.05           48.57           48.58           50.79           48.33           48.55           50.27           49.20           48.24           50.36           48.50           49.83           49.50           49.96           49.26           52.62           45.41           46.36           45.63           45.30           53.43           52.83           54.51           54.37           50.17           49.49           53.10           53.00           48.69           45.23           48.64           46.21           51.67           50.95
l1tex_pct                  51.42           51.33           48.78           51.00           50.86           50.86           50.73           51.42           51.49           51.20           50.96           51.03           50.32           50.27           51.09           51.05           50.70           51.17           50.86           50.51           50.96           51.22           50.69           50.61           50.50           51.27           50.95           51.43           50.96           49.75           48.37           48.48           48.38           48.17           50.97           51.15           50.96           51.15           50.94           51.14           51.00           51.12           50.12           50.19           50.28           50.22           50.98           51.02
sm_pct                     95.15           94.93           90.97           94.62           94.38           94.41           94.14           95.20           95.26           94.85           94.39           94.63           93.56           93.51           94.65           94.57           94.17           94.82           94.37           93.74           94.44           94.98           94.00           93.97           93.77           94.86           94.31           95.19           94.32           92.67           90.30           90.41           90.30           89.99           94.58           94.79           94.56           94.79           94.47           94.78           94.65           94.74           93.35           93.44           93.61           93.48           94.55           94.63
shared_pct                 94.92           94.77           90.06           94.15           93.90           93.89           93.65           94.92           95.05           94.52           94.08           94.20           92.89           92.81           94.32           94.24           93.60           94.46           93.89           93.26           94.08           94.56           93.57           93.43           93.23           94.65           94.05           94.95           94.07           91.85           89.29           89.50           89.32           88.92           94.09           94.42           94.08           94.43           94.04           94.41           94.15           94.38           92.54           92.66           92.83           92.72           94.11           94.19
lsu_pct                     3.43            3.20            3.25            3.40            3.17            3.39            3.17            3.43            3.21            3.41            3.18            3.40            3.35            3.14            3.40            3.19            3.16            3.41            3.39            3.15            3.18            3.41            3.16            3.37            3.15            3.42            3.18            3.43            3.18            3.78            3.22            3.23            3.02            3.21            3.40            3.19            3.40            3.19            3.39            3.19            3.40            3.19            3.34            3.13            3.35            3.14            3.40            3.18
miorq_rd_pct                5.92            5.68            5.67            5.89            5.64            5.88            5.63            5.92            5.69            5.91            5.65            5.89            5.83            5.59            5.90            5.66            5.62            5.91            5.88            5.61            5.65            5.92            5.62            5.86            5.61            5.92            5.65            5.94            5.65            7.31            5.61            5.62            5.37            5.59            5.89            5.66            5.88            5.66            5.87            5.66            5.89            5.66            5.80            5.58            5.81            5.57            5.90            5.65
miorq_wr_pct                5.92            5.68            5.67            5.89            5.64            5.89            5.63            5.92            5.69            5.91            5.65            5.89            5.83            5.59            5.90            5.66            5.62            5.91            5.88            5.61            5.65            5.92            5.62            5.86            5.61            5.92            5.65            5.94            5.65            7.31            5.61            5.62            5.37            5.59            5.89            5.66            5.88            5.66            5.87            5.66            5.89            5.66            5.81            5.57            5.82            5.57            5.91            5.65
warps_act                   7.00            5.00            7.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            7.00            5.00            7.00            5.00            5.00            7.00            7.00            5.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            7.00            7.00            5.00            7.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00
cyc_act                    1.83M           1.83M           1.88M           1.85M           1.85M           1.85M           1.85M           1.83M           1.83M           1.84M           1.84M           1.85M           1.86M           1.87M           1.84M           1.84M           1.85M           1.84M           1.85M           1.85M           1.84M           1.84M           1.85M           1.87M           1.86M           1.83M           1.84M           1.83M           1.84M           1.88M           1.88M           1.89M           1.90M           1.89M           1.85M           1.84M           1.85M           1.85M           1.84M           1.84M           1.85M           1.85M           1.86M           1.87M           1.87M           1.87M           1.85M           1.84M
inst_exec                103.21M          97.51M         101.90M         106.11M          99.53M         106.12M          99.53M         105.80M          99.19M         106.06M          99.50M         105.45M         106.13M          99.55M         106.10M          99.52M          98.88M         106.09M         106.09M          99.51M          99.52M         106.07M          99.50M         106.13M          99.53M         107.49M         100.39M         106.07M          99.50M         113.12M         102.93M         102.88M          98.29M         102.93M         103.85M          98.00M         105.10M          98.83M         104.13M          98.10M         104.14M          98.17M         102.63M          97.04M         103.23M          97.52M         109.17M         101.57M
warps_elig                  0.10            0.09            0.10            0.10            0.10            0.10            0.10            0.10            0.10            0.10            0.10            0.10            0.10            0.09            0.10            0.10            0.09            0.10            0.10            0.10            0.10            0.10            0.10            0.10            0.09            0.10            0.10            0.10            0.10            0.11            0.10            0.10            0.09            0.10            0.10            0.09            0.10            0.09            0.10            0.09            0.10            0.09            0.10            0.09            0.10            0.09            0.10            0.10
regs                      117.00          119.00          126.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          117.00          119.00          117.00          119.00          119.00          117.00          117.00          119.00          119.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          148.00          150.00          123.00          148.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          119.00          117.00          119.00
occ                          n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
smem_wf                   49.60M          47.91M          47.41M          49.53M          46.46M          49.23M          46.61M          50.18M          47.29M          49.91M          47.63M          49.17M          48.77M          46.03M          49.63M          47.46M          45.93M          49.91M          49.62M          46.81M          47.12M          49.49M          47.09M          48.76M          46.29M          50.10M          48.01M          49.95M          48.05M          48.56M          47.55M          47.68M          44.65M          47.74M          50.13M          47.92M          50.34M          47.78M          48.94M          46.70M          50.21M          47.64M          48.05M          45.51M          48.16M          45.57M          50.04M          46.67M
smem_ld_wf                30.45M          23.83M          26.50M          28.06M          23.58M          27.87M          23.56M          28.63M          23.54M          28.69M          23.89M          27.82M          27.61M          23.54M          28.50M          23.72M          23.25M          28.31M          27.74M          23.69M          23.57M          27.91M          23.74M          27.71M          23.48M          28.90M          23.93M          29.07M          23.96M          25.39M          26.41M          26.56M          23.34M          26.36M          29.63M          23.86M          28.97M          23.78M          28.80M          23.45M          29.67M          23.88M          28.00M          23.32M          28.04M          23.39M          27.93M          23.51M
smem_st_wf                17.84M          23.07M          19.41M          20.04M          21.92M          19.87M          21.90M          19.92M          22.85M          19.87M          22.74M          20.32M          19.60M          21.50M          19.63M          22.61M          21.46M          20.11M          20.15M          22.06M          22.40M          20.04M          22.34M          20.23M          21.80M          19.68M          23.11M          19.36M          23.08M          21.70M          19.67M          19.49M          20.45M          19.80M          19.05M          22.93M          19.64M          22.99M          18.75M          21.95M          19.07M          22.76M          18.83M          21.16M          18.65M          21.09M          20.43M          22.00M
gbl_ld_wf                    n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a

=== FULL METRICS: fc2 pk=p mode=gemm ===
metric                 checkered    checkered_e2         default      default_e2            dg10         dg10_e2            dg12         dg12_e2            dg14         dg14_e2            dg16         dg16_e2             dg2            dg20         dg20_e2            dg24         dg24_e2          dg2_e2             dg3            dg32         dg32_e2          dg3_e2             dg4          dg4_e2             dg6          dg6_e2         dgsnake      dgsnake_e2       dgswizzle    dgswizzle_e2         hilbert      hilbert_e2        kstagger       kstagger2    kstagger2_e2       kstagger3    kstagger3_e2     kstagger_e2          ncycle       ncycle_e2           nflat        nflat_e2           nlock        nlock_e2          nsnake       nsnake_e2        rowmajor     rowmajor_e2          zigzag       zigzag_e2          zorder       zorder_e2
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
long_sb                    2.40M           1.53M           2.42M           1.54M           2.38M           1.51M           2.37M           1.51M           2.38M           1.51M           2.38M           1.51M           2.38M           2.38M           1.51M           2.38M           1.51M           1.51M           2.39M           2.38M           1.51M           1.51M           2.38M           1.51M           2.37M           1.51M           2.35M           1.50M           2.38M           1.51M           2.35M           1.49M           2.42M           2.42M           1.54M           2.41M           1.54M           1.54M           2.40M           1.53M           2.40M           1.52M           2.40M           1.52M           2.40M           1.53M           2.40M           1.53M           2.39M           1.52M           2.33M           1.49M
short_sb                   27.8K           25.7K           26.2K           26.5K           30.7K           27.3K           30.7K           27.2K           27.1K           24.6K           30.5K           27.0K           29.1K           30.7K           27.3K           30.7K           27.1K           25.4K           30.6K           30.6K           27.1K           27.3K           30.6K           27.0K           30.7K           27.3K           31.9K           28.4K           30.6K           26.9K           32.8K           25.8K           26.1K           26.0K           20.0K           26.1K           20.0K           19.9K           27.8K           24.5K           26.8K           23.8K           26.9K           26.1K           26.9K           24.5K           28.4K           26.3K           27.3K           26.2K           30.4K           26.7K
wait                      338.8K          312.6K          338.3K          310.7K          349.1K          315.2K          349.1K          315.1K          350.3K          315.1K          349.2K          315.2K          347.2K          349.1K          315.2K          349.2K          315.2K          313.2K          349.2K          349.2K          315.2K          315.3K          349.2K          315.2K          349.2K          315.2K          356.3K          318.8K          349.3K          315.2K          370.5K          332.7K          338.4K          338.3K          310.3K          338.4K          310.4K          310.5K          339.0K          311.8K          339.5K          311.6K          340.7K          313.9K          338.8K          312.0K          336.5K          310.9K          339.0K          312.6K          373.4K          335.3K
barrier                   278.5K          245.8K          280.3K          246.8K          278.2K          243.9K          277.4K          243.6K          279.1K          243.8K          277.9K          245.0K          278.1K          278.2K          244.1K          278.1K          244.0K          243.5K          278.4K          277.7K          244.1K          244.2K          277.7K          243.9K          277.8K          243.7K          276.3K          242.2K          278.1K          244.0K          262.3K          240.3K          280.8K          280.5K          248.1K          280.1K          247.8K          248.2K          278.4K          245.4K          277.4K          244.6K          279.8K          246.2K          278.7K          245.3K          278.7K          245.9K          278.5K          245.8K          267.1K          240.3K
sleeping                   20.4K           20.6K           21.2K           20.9K           20.0K           19.7K           19.9K           19.4K           19.9K           19.7K           20.4K           20.3K           19.9K           20.0K           20.1K           19.8K           19.3K           19.4K           20.3K           20.3K           20.2K           19.9K           20.3K           20.0K           19.9K           19.5K           19.0K           20.1K           20.1K           19.9K           17.6K           18.5K           21.3K           21.2K           21.2K           21.1K           21.0K           21.0K           21.3K           21.5K           21.3K           21.2K           20.6K           20.4K           21.3K           21.0K           20.5K           20.5K           20.4K           20.6K           17.1K           19.2K
not_selected                4.7K            2.8K            4.3K            2.7K            4.2K            3.0K            4.1K            3.1K            4.6K            3.0K            4.2K            3.0K            4.1K            4.2K            3.0K            4.2K            3.0K            3.0K            4.2K            4.2K            3.0K            3.0K            4.2K            3.0K            4.2K            3.0K            3.8K            3.1K            4.1K            3.0K            4.9K            3.7K            4.2K            4.4K            3.4K            4.3K            3.2K            3.2K            4.9K            3.0K            4.8K            3.4K            4.8K            2.7K            5.2K            3.1K            4.5K            2.9K            4.8K            2.7K            4.4K            3.6K
mio_thr                    17.60           17.65           17.64           17.71           17.61           17.68           17.64           17.67           17.61           17.72           17.67           17.73           17.57           17.65           17.69           17.67           17.67           17.70           17.62           17.64           17.64           17.39           17.59           17.63           17.65           17.70           17.65           17.65           17.59           17.68           18.60           17.59           17.65           17.60           83.82           17.64           98.92           91.05           17.63           17.60           17.68           17.66           17.66           17.70           17.65           17.62           17.59           17.58           17.68           17.68           17.60           17.68
